Date (MM/DD/YYYY),Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date
03/08/2017,ORD,16.0,0.0,0.0,0.0,0.0,20.0,2017-03-08
03/08/2017,PHX,2.0,0.0,0.0,8.0,0.0,10.0,2017-03-08
03/08/2018,CLT,157.0,117.0,0.0,7.0,0.0,22.0,2018-03-08
03/08/2018,DFW,113.0,0.0,0.0,0.0,0.0,48.0,2018-03-08
03/08/2018,MIA,5.0,0.0,0.0,0.0,0.0,0.0,2018-03-08
03/08/2018,ORD,38.0,0.0,0.0,0.0,0.0,0.0,2018-03-08
03/08/2018,PHX,49.0,6.0,0.0,0.0,0.0,26.0,2018-03-08
03/08/2019,CLT,36.0,0.0,0.0,16.0,0.0,47.0,2019-03-08
03/08/2019,DFW,-26.0,0.0,0.0,0.0,0.0,0.0,2019-03-08
03/08/2019,MIA,12.0,0.0,0.0,0.0,0.0,0.0,2019-03-08
03/08/2019,ORD,-15.0,0.0,0.0,0.0,0.0,0.0,2019-03-08
03/08/2019,PHX,2.0,0.0,0.0,27.0,0.0,0.0,2019-03-08
03/09/2017,CLT,73.0,0.0,0.0,0.0,0.0,58.0,2017-03-09
03/09/2017,DFW,39.0,3.0,0.0,0.0,0.0,13.0,2017-03-09
03/09/2017,MIA,41.0,0.0,0.0,18.0,0.0,20.0,2017-03-09
03/09/2017,ORD,75.0,21.0,0.0,0.0,0.0,62.0,2017-03-09
03/09/2017,PHX,-6.0,0.0,0.0,0.0,0.0,0.0,2017-03-09
03/09/2018,CLT,131.0,81.0,0.0,0.0,0.0,12.0,2018-03-09
03/09/2018,DFW,16.0,0.0,0.0,0.0,0.0,0.0,2018-03-09
03/09/2018,MIA,23.0,2.0,0.0,0.0,0.0,16.0,2018-03-09
03/09/2018,ORD,9.0,0.0,0.0,17.0,0.0,0.0,2018-03-09
03/09/2018,PHX,72.0,20.0,0.0,0.0,0.0,38.0,2018-03-09
03/09/2019,CLT,-3.0,0.0,0.0,0.0,0.0,0.0,2019-03-09
03/09/2019,DFW,83.0,0.0,0.0,69.0,0.0,93.0,2019-03-09
03/09/2019,MIA,-7.0,0.0,0.0,0.0,0.0,0.0,2019-03-09
03/09/2019,ORD,-6.0,0.0,0.0,0.0,0.0,0.0,2019-03-09
03/09/2019,PHX,111.0,13.0,0.0,15.0,0.0,88.0,2019-03-09
03/10/2017,CLT,53.0,0.0,5.0,37.0,0.0,0.0,2017-03-10
03/10/2017,DFW,153.0,106.0,0.0,23.0,0.0,0.0,2017-03-10
03/10/2017,MIA,8.0,0.0,0.0,0.0,0.0,0.0,2017-03-10
03/10/2017,ORD,49.0,20.0,11.0,47.0,0.0,0.0,2017-03-10
03/10/2017,PHX,-12.0,0.0,7.0,29.0,0.0,0.0,2017-03-10
03/10/2018,CLT,88.0,0.0,0.0,0.0,0.0,115.0,2018-03-10
03/10/2018,DFW,-31.0,0.0,0.0,0.0,0.0,0.0,2018-03-10
03/10/2018,MIA,-19.0,0.0,0.0,0.0,0.0,0.0,2018-03-10
03/10/2018,ORD,-11.0,0.0,0.0,0.0,0.0,0.0,2018-03-10
03/10/2018,PHX,-16.0,0.0,0.0,0.0,0.0,0.0,2018-03-10
03/10/2019,CLT,122.0,127.0,0.0,18.0,0.0,0.0,2019-03-10
03/10/2019,DFW,1.0,6.0,0.0,46.0,0.0,2.0,2019-03-10
03/10/2019,MIA,5.0,0.0,0.0,23.0,0.0,0.0,2019-03-10
03/10/2019,ORD,-15.0,0.0,0.0,0.0,0.0,0.0,2019-03-10
03/10/2019,PHX,88.0,0.0,0.0,67.0,0.0,99.0,2019-03-10
03/11/2017,CLT,-16.0,0.0,0.0,0.0,0.0,0.0,2017-03-11
03/11/2017,DFW,4.0,0.0,0.0,0.0,0.0,0.0,2017-03-11
03/11/2017,MIA,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-11
03/11/2017,ORD,-21.0,0.0,0.0,0.0,0.0,0.0,2017-03-11
03/11/2017,PHX,-2.0,0.0,0.0,16.0,0.0,0.0,2017-03-11
03/11/2018,CLT,97.0,14.0,0.0,0.0,0.0,75.0,2018-03-11
03/11/2018,DFW,-28.0,0.0,0.0,0.0,0.0,0.0,2018-03-11
03/11/2018,MIA,-12.0,0.0,0.0,0.0,0.0,0.0,2018-03-11
03/11/2018,ORD,4.0,0.0,0.0,0.0,0.0,0.0,2018-03-11
03/11/2018,PHX,65.0,2.0,0.0,0.0,0.0,19.0,2018-03-11
03/11/2019,CLT,-39.0,0.0,0.0,0.0,0.0,0.0,2019-03-11
03/11/2019,DFW,-17.0,0.0,0.0,0.0,0.0,0.0,2019-03-11
03/11/2019,MIA,18.0,0.0,0.0,0.0,0.0,0.0,2019-03-11
03/11/2019,ORD,-9.0,0.0,0.0,0.0,0.0,0.0,2019-03-11
03/11/2019,PHX,-10.0,0.0,0.0,24.0,0.0,0.0,2019-03-11
03/12/2017,CLT,219.0,12.0,0.0,79.0,0.0,147.0,2017-03-12
03/12/2017,DFW,57.0,2.0,0.0,5.0,0.0,31.0,2017-03-12
03/12/2017,MIA,10.0,9.0,0.0,9.0,0.0,0.0,2017-03-12
03/12/2017,ORD,75.0,83.0,0.0,9.0,0.0,0.0,2017-03-12
03/12/2017,PHX,86.0,51.0,0.0,0.0,0.0,29.0,2017-03-12
03/12/2018,CLT,21.0,0.0,0.0,41.0,0.0,0.0,2018-03-12
03/12/2018,DFW,1.0,0.0,0.0,0.0,0.0,0.0,2018-03-12
03/12/2018,MIA,-10.0,0.0,0.0,0.0,0.0,0.0,2018-03-12
03/12/2018,ORD,18.0,0.0,0.0,0.0,0.0,0.0,2018-03-12
03/12/2018,PHX,-12.0,0.0,0.0,0.0,0.0,0.0,2018-03-12
03/12/2019,CLT,16.0,0.0,0.0,0.0,0.0,0.0,2019-03-12
03/12/2019,DFW,16.0,10.0,0.0,19.0,0.0,18.0,2019-03-12
03/12/2019,MIA,9.0,0.0,0.0,0.0,0.0,0.0,2019-03-12
03/12/2019,ORD,-16.0,0.0,0.0,0.0,0.0,0.0,2019-03-12
03/12/2019,PHX,-11.0,0.0,0.0,51.0,0.0,0.0,2019-03-12
03/13/2017,CLT,111.0,79.0,0.0,34.0,0.0,43.0,2017-03-13
03/13/2017,DFW,-1.0,0.0,0.0,0.0,0.0,0.0,2017-03-13
03/13/2017,MIA,30.0,0.0,0.0,27.0,0.0,0.0,2017-03-13
03/13/2017,ORD,28.0,3.0,0.0,104.0,0.0,29.0,2017-03-13
03/13/2017,PHX,3.0,0.0,0.0,0.0,0.0,0.0,2017-03-13
03/13/2018,CLT,414.0,71.0,0.0,116.0,0.0,321.0,2018-03-13
03/13/2018,DFW,52.0,1.0,0.0,0.0,0.0,44.0,2018-03-13
03/13/2018,MIA,45.0,0.0,0.0,20.0,0.0,46.0,2018-03-13
03/13/2018,ORD,43.0,0.0,0.0,53.0,0.0,11.0,2018-03-13
03/13/2018,PHX,30.0,0.0,0.0,0.0,0.0,0.0,2018-03-13
03/13/2019,CLT,23.0,0.0,0.0,0.0,0.0,48.0,2019-03-13
03/13/2019,DFW,223.0,0.0,0.0,79.0,0.0,212.0,2019-03-13
03/13/2019,MIA,17.0,0.0,0.0,0.0,0.0,0.0,2019-03-13
03/13/2019,ORD,-15.0,0.0,0.0,0.0,0.0,0.0,2019-03-13
03/13/2019,PHX,69.0,1.0,0.0,0.0,0.0,55.0,2019-03-13
03/14/2017,CLT,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-14
03/14/2017,DFW,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-14
03/14/2017,MIA,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-14
03/14/2017,ORD,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-14
03/14/2017,PHX,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-14
03/14/2018,CLT,54.0,0.0,0.0,0.0,0.0,27.0,2018-03-14
03/14/2018,DFW,24.0,0.0,0.0,0.0,0.0,0.0,2018-03-14
03/14/2018,MIA,50.0,0.0,0.0,0.0,0.0,38.0,2018-03-14
03/14/2018,ORD,37.0,0.0,0.0,0.0,0.0,22.0,2018-03-14
03/14/2018,PHX,108.0,0.0,0.0,0.0,0.0,43.0,2018-03-14
03/14/2019,CLT,-31.0,0.0,0.0,0.0,0.0,0.0,2019-03-14
03/14/2019,DFW,-1.0,0.0,0.0,0.0,0.0,0.0,2019-03-14
03/14/2019,MIA,-4.0,0.0,0.0,0.0,0.0,0.0,2019-03-14
03/14/2019,ORD,19.0,0.0,0.0,0.0,0.0,0.0,2019-03-14
03/14/2019,PHX,-12.0,0.0,0.0,0.0,0.0,0.0,2019-03-14
03/15/2017,CLT,231.0,0.0,9.0,0.0,0.0,193.0,2017-03-15
03/15/2017,DFW,178.0,9.0,6.0,5.0,0.0,123.0,2017-03-15
03/15/2017,MIA,214.0,0.0,26.0,0.0,0.0,157.0,2017-03-15
03/15/2017,ORD,45.0,1.0,0.0,0.0,0.0,15.0,2017-03-15
03/15/2017,PHX,53.0,2.0,0.0,0.0,0.0,24.0,2017-03-15
03/15/2018,CLT,3.0,0.0,0.0,0.0,0.0,0.0,2018-03-15
03/15/2018,DFW,-4.0,0.0,0.0,0.0,0.0,0.0,2018-03-15
03/15/2018,MIA,34.0,0.0,0.0,0.0,0.0,15.0,2018-03-15
03/15/2018,ORD,5.0,0.0,0.0,0.0,0.0,0.0,2018-03-15
03/15/2018,PHX,-2.0,0.0,0.0,0.0,0.0,0.0,2018-03-15
03/15/2019,CLT,187.0,2.0,0.0,58.0,0.0,208.0,2019-03-15
03/15/2019,DFW,220.0,0.0,139.0,15.0,0.0,91.0,2019-03-15
03/15/2019,MIA,5.0,0.0,0.0,0.0,0.0,0.0,2019-03-15
03/15/2019,ORD,-11.0,0.0,0.0,0.0,0.0,0.0,2019-03-15
03/15/2019,PHX,112.0,6.0,0.0,124.0,0.0,104.0,2019-03-15
03/16/2017,CLT,111.0,1.0,0.0,0.0,0.0,39.0,2017-03-16
03/16/2017,DFW,19.0,0.0,0.0,0.0,0.0,0.0,2017-03-16
03/16/2017,MIA,-1.0,0.0,0.0,0.0,0.0,0.0,2017-03-16
03/16/2017,ORD,-4.0,0.0,0.0,0.0,0.0,0.0,2017-03-16
03/16/2017,PHX,43.0,0.0,0.0,0.0,0.0,0.0,2017-03-16
03/16/2018,CLT,13.0,0.0,0.0,0.0,0.0,0.0,2018-03-16
03/16/2018,DFW,116.0,0.0,0.0,0.0,0.0,97.0,2018-03-16
03/16/2018,MIA,71.0,4.0,0.0,0.0,0.0,51.0,2018-03-16
03/16/2018,ORD,35.0,0.0,0.0,0.0,0.0,39.0,2018-03-16
03/16/2018,PHX,41.0,0.0,0.0,5.0,0.0,44.0,2018-03-16
03/16/2019,CLT,-6.0,0.0,0.0,0.0,0.0,0.0,2019-03-16
03/16/2019,DFW,-3.0,0.0,0.0,17.0,0.0,0.0,2019-03-16
03/16/2019,MIA,-20.0,0.0,0.0,0.0,0.0,0.0,2019-03-16
03/16/2019,ORD,-6.0,0.0,0.0,0.0,0.0,0.0,2019-03-16
03/16/2019,PHX,175.0,189.0,0.0,9.0,0.0,0.0,2019-03-16
03/17/2017,CLT,181.0,4.0,0.0,0.0,0.0,126.0,2017-03-17
03/17/2017,DFW,-13.0,0.0,0.0,0.0,0.0,0.0,2017-03-17
03/17/2017,MIA,34.0,0.0,0.0,0.0,0.0,0.0,2017-03-17
03/17/2017,ORD,-16.0,0.0,0.0,0.0,0.0,0.0,2017-03-17
03/17/2017,PHX,-2.0,0.0,0.0,0.0,0.0,0.0,2017-03-17
03/17/2018,CLT,357.0,354.0,0.0,0.0,0.0,0.0,2018-03-17
03/17/2018,DFW,15.0,0.0,0.0,0.0,0.0,0.0,2018-03-17
03/17/2018,MIA,22.0,0.0,0.0,0.0,0.0,0.0,2018-03-17
03/17/2018,ORD,-13.0,0.0,0.0,0.0,0.0,0.0,2018-03-17
03/17/2018,PHX,-23.0,0.0,0.0,0.0,0.0,0.0,2018-03-17
03/17/2019,CLT,76.0,0.0,0.0,0.0,0.0,67.0,2019-03-17
03/17/2019,DFW,15.0,0.0,0.0,12.0,9.0,0.0,2019-03-17
03/17/2019,MIA,73.0,0.0,0.0,2.0,0.0,77.0,2019-03-17
03/17/2019,ORD,356.0,323.0,0.0,0.0,0.0,0.0,2019-03-17
03/17/2019,PHX,-4.0,0.0,0.0,0.0,0.0,0.0,2019-03-17
03/18/2017,CLT,76.0,19.0,0.0,4.0,0.0,37.0,2017-03-18
03/18/2017,DFW,-13.0,0.0,0.0,0.0,0.0,0.0,2017-03-18
03/18/2017,MIA,-5.0,0.0,0.0,0.0,0.0,0.0,2017-03-18
03/18/2017,ORD,29.0,0.0,0.0,0.0,0.0,0.0,2017-03-18
03/18/2017,PHX,29.0,0.0,0.0,0.0,0.0,0.0,2017-03-18
03/18/2018,CLT,84.0,0.0,0.0,0.0,0.0,34.0,2018-03-18
03/18/2018,DFW,-15.0,0.0,0.0,0.0,0.0,0.0,2018-03-18
03/18/2018,MIA,20.0,0.0,0.0,0.0,0.0,0.0,2018-03-18
03/18/2018,ORD,50.0,0.0,0.0,1.0,0.0,57.0,2018-03-18
03/18/2018,PHX,127.0,85.0,0.0,19.0,0.0,31.0,2018-03-18
03/18/2019,CLT,-25.0,0.0,0.0,0.0,0.0,0.0,2019-03-18
03/18/2019,DFW,273.0,0.0,0.0,39.0,0.0,203.0,2019-03-18
03/18/2019,MIA,-17.0,0.0,0.0,0.0,0.0,0.0,2019-03-18
03/18/2019,ORD,-11.0,0.0,0.0,0.0,0.0,0.0,2019-03-18
03/18/2019,PHX,-10.0,0.0,0.0,0.0,0.0,0.0,2019-03-18
03/19/2017,CLT,40.0,0.0,0.0,0.0,0.0,36.0,2017-03-19
03/19/2017,DFW,9.0,0.0,0.0,0.0,0.0,0.0,2017-03-19
03/19/2017,MIA,43.0,0.0,0.0,0.0,0.0,0.0,2017-03-19
03/19/2017,ORD,9.0,0.0,0.0,0.0,0.0,0.0,2017-03-19
03/19/2017,PHX,-15.0,0.0,0.0,0.0,0.0,0.0,2017-03-19
03/19/2018,CLT,-50.0,0.0,0.0,28.0,0.0,0.0,2018-03-19
03/19/2018,DFW,-24.0,0.0,0.0,0.0,0.0,0.0,2018-03-19
03/19/2018,MIA,-1.0,0.0,0.0,0.0,0.0,0.0,2018-03-19
03/19/2018,ORD,-22.0,0.0,0.0,0.0,0.0,0.0,2018-03-19
03/19/2018,PHX,-10.0,0.0,0.0,0.0,0.0,0.0,2018-03-19
03/19/2019,CLT,16.0,0.0,0.0,0.0,0.0,17.0,2019-03-19
03/19/2019,DFW,-10.0,0.0,0.0,0.0,0.0,0.0,2019-03-19
03/19/2019,MIA,-13.0,0.0,0.0,0.0,0.0,0.0,2019-03-19
03/19/2019,ORD,-10.0,0.0,0.0,0.0,0.0,0.0,2019-03-19
03/19/2019,PHX,-14.0,0.0,0.0,35.0,0.0,0.0,2019-03-19
03/20/2017,CLT,148.0,145.0,0.0,0.0,0.0,0.0,2017-03-20
03/20/2017,DFW,-15.0,0.0,0.0,0.0,0.0,0.0,2017-03-20
03/20/2017,MIA,70.0,2.0,0.0,0.0,0.0,32.0,2017-03-20
03/20/2017,ORD,-6.0,0.0,0.0,0.0,0.0,0.0,2017-03-20
03/20/2017,PHX,-9.0,0.0,0.0,0.0,0.0,0.0,2017-03-20
03/20/2018,CLT,40.0,7.0,0.0,100.0,0.0,61.0,2018-03-20
03/20/2018,DFW,36.0,0.0,0.0,0.0,0.0,0.0,2018-03-20
03/20/2018,MIA,0.0,1.0,0.0,51.0,0.0,0.0,2018-03-20
03/20/2018,ORD,8.0,0.0,0.0,0.0,0.0,0.0,2018-03-20
03/20/2018,PHX,3.0,0.0,0.0,21.0,0.0,0.0,2018-03-20
03/20/2019,CLT,-26.0,0.0,0.0,0.0,0.0,0.0,2019-03-20
03/20/2019,DFW,-28.0,0.0,0.0,46.0,0.0,0.0,2019-03-20
03/20/2019,MIA,-14.0,0.0,0.0,0.0,0.0,0.0,2019-03-20
03/20/2019,ORD,-7.0,0.0,0.0,0.0,0.0,0.0,2019-03-20
03/20/2019,PHX,-10.0,0.0,0.0,0.0,0.0,0.0,2019-03-20
03/21/2017,CLT,25.0,0.0,0.0,25.0,0.0,51.0,2017-03-21
03/21/2017,DFW,-15.0,0.0,0.0,0.0,0.0,0.0,2017-03-21
03/21/2017,MIA,-1.0,0.0,0.0,0.0,0.0,0.0,2017-03-21
03/21/2017,ORD,-30.0,0.0,0.0,0.0,0.0,0.0,2017-03-21
03/21/2017,PHX,-8.0,0.0,0.0,0.0,0.0,0.0,2017-03-21
03/21/2018,CLT,0.0,12.0,0.0,3.0,0.0,0.0,2018-03-21
03/21/2018,DFW,-4.0,0.0,0.0,0.0,0.0,0.0,2018-03-21
03/21/2018,MIA,8.0,0.0,8.0,7.0,0.0,0.0,2018-03-21
03/21/2018,ORD,3.0,0.0,0.0,0.0,0.0,0.0,2018-03-21
03/21/2018,PHX,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-21
03/21/2019,CLT,4.0,18.0,0.0,0.0,0.0,14.0,2019-03-21
03/21/2019,DFW,48.0,0.0,0.0,0.0,0.0,20.0,2019-03-21
03/21/2019,MIA,171.0,0.0,0.0,0.0,0.0,0.0,2019-03-21
03/21/2019,ORD,-8.0,0.0,0.0,0.0,0.0,0.0,2019-03-21
03/21/2019,PHX,104.0,0.0,0.0,0.0,0.0,77.0,2019-03-21
03/22/2017,CLT,196.0,11.0,0.0,0.0,0.0,135.0,2017-03-22
03/22/2017,DFW,73.0,0.0,0.0,0.0,0.0,15.0,2017-03-22
03/22/2017,MIA,11.0,0.0,0.0,0.0,0.0,0.0,2017-03-22
03/22/2017,ORD,79.0,14.0,0.0,0.0,0.0,73.0,2017-03-22
03/22/2017,PHX,-13.0,0.0,0.0,0.0,0.0,0.0,2017-03-22
03/22/2018,CLT,10.0,7.0,0.0,10.0,0.0,0.0,2018-03-22
03/22/2018,DFW,99.0,92.0,0.0,0.0,0.0,0.0,2018-03-22
03/22/2018,MIA,74.0,0.0,0.0,0.0,0.0,27.0,2018-03-22
03/22/2018,ORD,90.0,0.0,0.0,0.0,0.0,64.0,2018-03-22
03/22/2018,PHX,6.0,0.0,0.0,0.0,0.0,0.0,2018-03-22
03/22/2019,CLT,85.0,0.0,0.0,0.0,0.0,68.0,2019-03-22
03/22/2019,DFW,26.0,0.0,0.0,0.0,0.0,0.0,2019-03-22
03/22/2019,MIA,73.0,27.0,0.0,0.0,0.0,37.0,2019-03-22
03/22/2019,ORD,-16.0,0.0,0.0,0.0,0.0,0.0,2019-03-22
03/22/2019,PHX,-18.0,0.0,0.0,0.0,0.0,0.0,2019-03-22
03/23/2017,CLT,85.0,6.0,0.0,0.0,0.0,60.0,2017-03-23
03/23/2017,DFW,59.0,0.0,0.0,0.0,0.0,0.0,2017-03-23
03/23/2017,MIA,37.0,0.0,0.0,0.0,0.0,0.0,2017-03-23
03/23/2017,ORD,-1.0,0.0,0.0,0.0,0.0,0.0,2017-03-23
03/23/2017,PHX,30.0,8.0,0.0,27.0,0.0,10.0,2017-03-23
03/23/2018,CLT,30.0,0.0,0.0,0.0,0.0,0.0,2018-03-23
03/23/2018,DFW,23.0,0.0,0.0,0.0,0.0,0.0,2018-03-23
03/23/2018,MIA,-11.0,0.0,0.0,0.0,0.0,0.0,2018-03-23
03/23/2018,ORD,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-23
03/23/2018,PHX,22.0,7.0,0.0,23.0,0.0,14.0,2018-03-23
03/23/2019,CLT,-29.0,0.0,0.0,0.0,0.0,0.0,2019-03-23
03/23/2019,DFW,-8.0,0.0,0.0,0.0,0.0,0.0,2019-03-23
03/23/2019,MIA,-11.0,0.0,0.0,0.0,0.0,0.0,2019-03-23
03/23/2019,ORD,-8.0,0.0,0.0,0.0,0.0,0.0,2019-03-23
03/23/2019,PHX,-9.0,0.0,0.0,0.0,0.0,0.0,2019-03-23
03/24/2017,CLT,57.0,6.0,0.0,0.0,0.0,53.0,2017-03-24
03/24/2017,DFW,63.0,21.0,0.0,22.0,0.0,52.0,2017-03-24
03/24/2017,MIA,30.0,0.0,0.0,0.0,0.0,0.0,2017-03-24
03/24/2017,ORD,6.0,0.0,0.0,0.0,0.0,16.0,2017-03-24
03/24/2017,PHX,-1.0,0.0,0.0,0.0,0.0,0.0,2017-03-24
03/24/2018,CLT,-46.0,0.0,0.0,0.0,0.0,0.0,2018-03-24
03/24/2018,DFW,-1.0,0.0,0.0,0.0,0.0,0.0,2018-03-24
03/24/2018,MIA,-11.0,0.0,0.0,0.0,0.0,0.0,2018-03-24
03/24/2018,ORD,-19.0,0.0,0.0,0.0,0.0,0.0,2018-03-24
03/24/2018,PHX,-8.0,0.0,0.0,27.0,0.0,0.0,2018-03-24
03/24/2019,CLT,-18.0,0.0,0.0,0.0,0.0,0.0,2019-03-24
03/24/2019,DFW,-15.0,0.0,0.0,20.0,0.0,1.0,2019-03-24
03/24/2019,MIA,-20.0,0.0,0.0,0.0,0.0,0.0,2019-03-24
03/24/2019,ORD,-18.0,0.0,0.0,0.0,0.0,0.0,2019-03-24
03/24/2019,PHX,64.0,4.0,0.0,0.0,0.0,40.0,2019-03-24
03/25/2017,CLT,6.0,0.0,0.0,0.0,0.0,0.0,2017-03-25
03/25/2017,DFW,97.0,77.0,0.0,0.0,0.0,0.0,2017-03-25
03/25/2017,MIA,-4.0,0.0,0.0,0.0,0.0,0.0,2017-03-25
03/25/2017,ORD,-3.0,0.0,0.0,0.0,0.0,0.0,2017-03-25
03/25/2017,PHX,-22.0,0.0,0.0,0.0,0.0,0.0,2017-03-25
03/25/2018,CLT,96.0,1.0,0.0,0.0,0.0,105.0,2018-03-25
03/25/2018,DFW,5.0,0.0,0.0,0.0,0.0,0.0,2018-03-25
03/25/2018,MIA,11.0,0.0,0.0,0.0,0.0,0.0,2018-03-25
03/25/2018,ORD,-9.0,0.0,0.0,0.0,0.0,0.0,2018-03-25
03/25/2018,PHX,83.0,0.0,0.0,9.0,0.0,89.0,2018-03-25
03/25/2019,CLT,-8.0,0.0,0.0,6.0,0.0,28.0,2019-03-25
03/25/2019,DFW,9.0,0.0,0.0,0.0,0.0,0.0,2019-03-25
03/25/2019,MIA,-14.0,0.0,0.0,0.0,0.0,0.0,2019-03-25
03/25/2019,ORD,-14.0,0.0,0.0,24.0,0.0,0.0,2019-03-25
03/25/2019,PHX,-18.0,0.0,0.0,0.0,0.0,0.0,2019-03-25
03/26/2017,CLT,26.0,5.0,0.0,0.0,0.0,20.0,2017-03-26
03/26/2017,DFW,114.0,52.0,0.0,8.0,0.0,19.0,2017-03-26
03/26/2017,MIA,13.0,0.0,0.0,0.0,0.0,0.0,2017-03-26
03/26/2017,ORD,-14.0,0.0,0.0,0.0,0.0,0.0,2017-03-26
03/26/2017,PHX,-27.0,0.0,0.0,0.0,0.0,0.0,2017-03-26
03/26/2018,CLT,-10.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2018,DFW,-39.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2018,MIA,-6.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2018,ORD,-25.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2018,PHX,-24.0,0.0,0.0,0.0,0.0,0.0,2018-03-26
03/26/2019,CLT,61.0,21.0,0.0,0.0,0.0,44.0,2019-03-26
03/26/2019,DFW,-15.0,0.0,0.0,0.0,0.0,0.0,2019-03-26
03/26/2019,MIA,11.0,0.0,0.0,0.0,0.0,0.0,2019-03-26
03/26/2019,ORD,-17.0,0.0,0.0,0.0,0.0,0.0,2019-03-26
03/26/2019,PHX,63.0,53.0,0.0,0.0,0.0,0.0,2019-03-26
03/27/2017,CLT,110.0,0.0,0.0,0.0,0.0,30.0,2017-03-27
03/27/2017,DFW,51.0,5.0,0.0,21.0,0.0,20.0,2017-03-27
03/27/2017,MIA,112.0,117.0,0.0,0.0,0.0,0.0,2017-03-27
03/27/2017,ORD,87.0,0.0,0.0,0.0,0.0,87.0,2017-03-27
03/27/2017,PHX,35.0,0.0,0.0,5.0,0.0,53.0,2017-03-27
03/27/2018,CLT,23.0,4.0,0.0,0.0,0.0,21.0,2018-03-27
03/27/2018,DFW,-8.0,0.0,0.0,19.0,0.0,0.0,2018-03-27
03/27/2018,MIA,10.0,0.0,0.0,0.0,0.0,0.0,2018-03-27
03/27/2018,ORD,-21.0,0.0,0.0,0.0,0.0,0.0,2018-03-27
03/27/2018,PHX,3.0,0.0,0.0,0.0,0.0,0.0,2018-03-27
03/27/2019,CLT,287.0,282.0,0.0,0.0,0.0,0.0,2019-03-27
03/27/2019,DFW,-14.0,0.0,0.0,0.0,0.0,0.0,2019-03-27
03/27/2019,MIA,42.0,0.0,0.0,0.0,0.0,22.0,2019-03-27
03/27/2019,ORD,-19.0,0.0,0.0,0.0,0.0,0.0,2019-03-27
03/27/2019,PHX,-16.0,0.0,0.0,0.0,0.0,0.0,2019-03-27
03/28/2017,CLT,721.0,73.0,4.0,0.0,0.0,563.0,2017-03-28
03/28/2017,DFW,66.0,6.0,0.0,0.0,0.0,53.0,2017-03-28
03/28/2017,MIA,287.0,9.0,0.0,0.0,0.0,216.0,2017-03-28
03/28/2017,ORD,165.0,0.0,0.0,0.0,0.0,166.0,2017-03-28
03/28/2017,PHX,98.0,0.0,0.0,3.0,0.0,108.0,2017-03-28
03/28/2018,CLT,-9.0,0.0,0.0,0.0,0.0,0.0,2018-03-28
03/28/2018,DFW,-4.0,0.0,0.0,15.0,0.0,0.0,2018-03-28
03/28/2018,MIA,134.0,10.0,0.0,0.0,0.0,72.0,2018-03-28
03/28/2018,ORD,39.0,0.0,0.0,0.0,0.0,42.0,2018-03-28
03/28/2018,PHX,73.0,6.0,0.0,35.0,0.0,60.0,2018-03-28
03/28/2019,CLT,-30.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/28/2019,DFW,-1.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/28/2019,MIA,-15.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/28/2019,ORD,-5.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/28/2019,PHX,-6.0,0.0,0.0,0.0,0.0,0.0,2019-03-28
03/29/2017,CLT,-1.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2017,DFW,-10.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2017,MIA,-14.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2017,ORD,-4.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2017,PHX,-23.0,0.0,0.0,0.0,0.0,0.0,2017-03-29
03/29/2018,CLT,37.0,2.0,0.0,0.0,0.0,52.0,2018-03-29
03/29/2018,DFW,0.0,4.0,0.0,35.0,0.0,3.0,2018-03-29
03/29/2018,MIA,51.0,2.0,0.0,0.0,0.0,65.0,2018-03-29
03/29/2018,ORD,-17.0,0.0,0.0,0.0,0.0,0.0,2018-03-29
03/29/2018,PHX,32.0,6.0,0.0,20.0,0.0,17.0,2018-03-29
03/29/2019,CLT,-42.0,0.0,0.0,0.0,0.0,0.0,2019-03-29
03/29/2019,DFW,265.0,145.0,0.0,0.0,0.0,88.0,2019-03-29
03/29/2019,MIA,-3.0,0.0,0.0,0.0,0.0,0.0,2019-03-29
03/29/2019,ORD,-8.0,0.0,0.0,0.0,0.0,0.0,2019-03-29
03/29/2019,PHX,-5.0,0.0,0.0,18.0,0.0,0.0,2019-03-29
