Date (MM/DD/YYYY),Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date
01/02/2019,LAX,48.0,22.0,0.0,22.0,0.0,0.0,2019-01-02
01/02/2019,MCO,11.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,MIA,28.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,MSP,-9.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,MSY,10.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,PBI,-20.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,PDX,2.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,PHX,-5.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,RSW,-16.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,SAN,10.0,15.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,SAT,-2.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,SEA,-5.0,0.0,0.0,15.0,0.0,0.0,2019-01-02
01/02/2019,SFO,136.0,25.0,0.0,0.0,0.0,60.0,2019-01-02
01/02/2019,SJC,-1.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,SJU,-9.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,SLC,10.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,SNA,-9.0,0.0,0.0,19.0,0.0,0.0,2019-01-02
01/02/2019,STT,-7.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/02/2019,TPA,-20.0,0.0,0.0,0.0,0.0,0.0,2019-01-02
01/03/2017,ATL,80.0,6.0,0.0,0.0,0.0,17.0,2017-01-03
01/03/2017,AUS,-7.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,BOS,20.0,23.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,CHS,-8.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,DEN,-6.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,DTW,-7.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,FLL,17.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,JAX,-9.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,LAS,44.0,53.0,0.0,59.0,0.0,0.0,2017-01-03
01/03/2017,LAX,23.0,29.0,0.0,122.0,0.0,0.0,2017-01-03
01/03/2017,MCO,14.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,MIA,-11.0,0.0,0.0,20.0,0.0,0.0,2017-01-03
01/03/2017,MSP,11.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,MSY,-1.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,PBI,-13.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,PDX,-6.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,PHX,38.0,38.0,0.0,4.0,0.0,0.0,2017-01-03
01/03/2017,RSW,25.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,SAN,35.0,24.0,0.0,19.0,0.0,0.0,2017-01-03
01/03/2017,SEA,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,SFO,299.0,0.0,0.0,299.0,0.0,0.0,2017-01-03
01/03/2017,SJU,12.0,20.0,0.0,8.0,0.0,0.0,2017-01-03
01/03/2017,SLC,-8.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,STT,-1.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
01/03/2017,TPA,90.0,37.0,0.0,0.0,0.0,33.0,2017-01-03
01/03/2018,ATL,147.0,46.0,0.0,0.0,0.0,30.0,2018-01-03
01/03/2018,AUS,61.0,21.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,BOS,82.0,40.0,0.0,0.0,0.0,16.0,2018-01-03
01/03/2018,DEN,-8.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,DTW,23.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,FLL,76.0,77.0,0.0,15.0,0.0,0.0,2018-01-03
01/03/2018,LAS,-3.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,LAX,173.0,47.0,0.0,34.0,0.0,1.0,2018-01-03
01/03/2018,MCO,-10.0,0.0,0.0,35.0,0.0,0.0,2018-01-03
01/03/2018,MIA,15.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,MSP,3.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,PBI,-1.0,0.0,0.0,16.0,0.0,0.0,2018-01-03
01/03/2018,PDX,20.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,PHL,82.0,58.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,PHX,4.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,RSW,-1.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
01/03/2018,SAN,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03
